Frame,Rotation
1006,-31.8782
1007,-31.843
1008,-31.8094
1009,-31.7774
1010,-31.7477
1011,-31.7211
1012,-31.6972
1013,-31.6758
1014,-31.6567
1015,-31.6397
1016,-31.6244
1017,-31.6108
1018,-31.5985
1019,-31.5873
1020,-31.577
1021,-31.5673
1022,-31.558
1023,-31.5489
1024,-31.5397
1025,-31.5302
1026,-31.5201
1027,-31.5093
1028,-31.4975
1029,-31.4844
1030,-31.4698
1031,-31.4545
1032,-31.4394
1033,-31.4245
1034,-31.4096
1035,-31.3948
1036,-31.3801
1037,-31.3653
1038,-31.3504
1039,-31.3354
1040,-31.3203
1041,-31.3049
1042,-31.2893
1043,-31.2735
1044,-31.2573
1045,-31.2407
1046,-31.2237
1047,-31.2062
1048,-31.1883
1049,-31.1697
1050,-31.1506
1051,-31.1309
1052,-31.1097
1053,-31.0865
1054,-31.0616
1055,-31.0352
1056,-31.0077
1057,-30.9792
1058,-30.95
1059,-30.9205
1060,-30.8908
1061,-30.8614
1062,-30.8324
1063,-30.8041
1064,-30.7768
1065,-30.7507
1066,-30.7262
1067,-30.7036
1068,-30.6829
1069,-30.6647
1070,-30.6491
1071,-30.6363
1072,-30.6268
1073,-30.605
1074,-30.5826
1075,-30.5597
1076,-30.5369
1077,-30.5146
1078,-30.4923
1079,-30.4721
1080,-30.454
1081,-30.4356
1082,-30.4043
1083,-30.4115
1084,-30.3961
1085,-30.3697
1086,-30.3757
