Frame,Rotation
955,364.676
956,364.636
957,364.595
958,364.554
959,364.514
960,364.474
961,364.435
962,364.398
963,364.363
964,364.331
965,364.301
966,364.275
967,364.253
968,364.234
969,364.218
970,364.204
971,364.193
972,364.183
973,364.175
974,364.168
975,364.163
976,364.159
977,364.155
978,364.151
979,364.148
980,364.145
981,364.141
982,364.137
983,364.132
984,364.127
985,364.119
986,364.111
987,364.1
988,364.088
989,364.074
990,364.058
991,364.041
992,364.023
993,364.004
994,363.984
995,363.963
996,363.942
997,363.921
998,363.899
999,363.877
1000,363.855
1001,363.834
1002,363.812
1003,363.792
1004,363.771
1005,363.752
1006,363.734
1007,363.717
1008,363.701
1009,363.686
1010,363.672
1011,363.66
1012,363.647
1013,363.636
1014,363.625
1015,363.614
1016,363.604
1017,363.594
1018,363.585
1019,363.577
1020,363.569
1021,363.561
1022,363.554
1023,363.547
1024,363.54
1025,363.534
1026,363.528
1027,363.522
1028,363.516
1029,363.511
1030,363.506
1031,363.502
1032,363.498
1033,363.496
1034,363.494
1035,363.493
1036,363.493
1037,363.493
1038,363.493
1039,363.494
1040,363.495
1041,363.496
1042,363.496
1043,363.497
1044,363.497
1045,363.496
1046,363.495
1047,363.494
1048,363.491
1049,363.488
1050,363.484
1051,363.478
1052,363.471
1053,363.464
1054,363.455
1055,363.446
1056,363.436
1057,363.425
1058,363.414
1059,363.402
1060,363.39
1061,363.378
1062,363.365
1063,363.352
1064,363.339
1065,363.327
1066,363.314
1067,363.302
1068,363.29
1069,363.278
1070,363.267
1071,363.256
1072,363.246
1073,363.244
1074,363.243
1075,363.243
1076,363.243
1077,363.242
1078,363.241
1079,363.239
1080,363.234
1081,363.228
1082,363.235
1083,363.217
1084,363.179
1085,363.197
1086,363.177
