Frame,Rotation
853,-1.56367
854,-1.4651
855,-1.38015
856,-1.30808
857,-1.24784
858,-1.19809
859,-1.1573
860,-1.12374
861,-1.09559
862,358.929
863,-1.05072
864,-1.03575
865,-1.02478
866,-1.01666
867,-1.01034
868,-1.00493
869,-0.999632
870,-0.99373
871,-0.98661
872,-0.977724
873,-0.966585
874,-0.952759
875,-0.935854
876,-0.915511
877,-0.891394
878,-0.863185
879,-0.830576
880,-0.793263
881,-0.750939
882,-0.703293
883,359.35
884,-0.596881
885,-0.549116
886,-0.505456
887,-0.464693
888,-0.425671
889,-0.387278
890,-0.348448
891,-0.308162
892,-0.265442
893,-0.219352
894,-0.168989
895,-0.113483
896,-0.0519896
897,0.0163196
898,0.0922607
899,0.176649
900,0.270306
901,0.374075
902,0.488827
903,0.615477
904,360.755
905,0.912125
906,1.08865
907,1.28134
908,1.48716
909,1.70324
910,1.92694
911,2.15574
912,2.38731
913,2.61945
914,2.85008
915,3.07721
916,3.29896
917,3.51348
918,3.71899
919,3.91373
920,4.09596
921,4.26396
922,4.41599
923,4.55033
924,4.66525
925,364.759
926,4.83559
927,4.90072
928,4.95518
929,4.99975
930,5.03522
931,5.06231
932,5.08178
933,5.09433
934,5.10068
935,5.10153
936,5.09754
937,5.0894
938,5.07776
939,5.06327
940,5.04657
941,5.0283
942,5.00907
943,4.98951
944,4.97024
945,4.95186
946,364.935
947,4.91684
948,4.89449
949,4.86843
950,4.83912
951,4.80703
952,4.7726
953,4.73627
954,4.69846
955,4.65959
956,4.62008
957,4.58031
958,4.54069
959,4.5016
960,4.46343
961,4.42655
962,4.39133
963,4.35814
964,4.32735
965,4.29932
966,4.27442
967,364.253
968,4.23483
969,4.21926
970,4.20604
971,4.1949
972,4.18561
973,4.1779
974,4.17153
975,4.16624
976,4.16179
977,4.15794
978,4.15444
979,4.15106
980,4.14757
981,4.14372
982,4.13929
983,4.13406
984,4.12779
985,4.12027
986,4.11128
987,4.10059
988,364.088
989,4.07363
990,4.05786
991,4.04082
992,4.02268
993,4.00357
994,3.98364
995,3.96304
996,3.94192
997,3.92041
998,3.89868
999,3.87685
1000,3.85509
1001,3.83353
1002,3.81233
1003,3.79162
1004,3.77155
1005,3.75228
1006,3.73394
1007,3.71669
1008,3.70066
1009,363.686
1010,3.67241
1011,3.65947
1012,3.64715
1013,3.63544
1014,3.62431
1015,3.61374
1016,3.6037
1017,3.59417
1018,3.58513
1019,3.57655
1020,3.56841
1021,3.56069
1022,3.55336
1023,3.5464
1024,3.53979
1025,3.53349
1026,3.5275
1027,3.52177
1028,3.5163
1029,3.51105
1030,363.506
1031,3.5016
1032,3.49824
1033,3.4958
1034,3.49416
1035,3.49322
1036,3.49285
1037,3.49295
1038,3.49339
1039,3.49405
1040,3.49484
1041,3.49562
1042,3.49628
1043,3.49672
1044,3.4968
1045,3.49643
1046,3.49547
1047,3.49383
1048,3.49137
1049,3.48799
1050,3.48357
1051,363.478
1052,3.4713
1053,3.46363
1054,3.45508
1055,3.44573
1056,3.43566
1057,3.42496
1058,3.41372
1059,3.40201
1060,3.38992
1061,3.37754
1062,3.36495
1063,3.35223
1064,3.33947
1065,3.32675
1066,3.31416
1067,3.30178
1068,3.2897
1069,3.27799
1070,3.26675
1071,3.25606
1072,363.246
1073,363.244
1074,363.243
1075,363.243
1076,363.243
1077,363.242
1078,363.241
1079,363.239
1080,363.234
1081,363.228
1082,363.235
1083,363.217
1084,363.179
1085,363.197
1086,363.177
